anio,eleccion,tipo_eleccion,nombre_eleccion,codigo_comuna,region_actual,region_historica,comuna,padron
2023,2023-05,C. Constitucional,Consejo constitucional,5104,De Valparaíso,De Valparaíso,Juan Fernández,854
2023,2023-05,C. Constitucional,Consejo constitucional,13109,Metropolitana de Santiago,Metropolitana de Santiago,La Cisterna,80753
2023,2023-05,C. Constitucional,Consejo constitucional,5504,De Valparaíso,De Valparaíso,La Cruz,17641
2023,2023-05,C. Constitucional,Consejo constitucional,6202,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,La Estrella,4000
2023,2023-05,C. Constitucional,Consejo constitucional,13110,Metropolitana de Santiago,Metropolitana de Santiago,La Florida,307142
2023,2023-05,C. Constitucional,Consejo constitucional,13111,Metropolitana de Santiago,Metropolitana de Santiago,La Granja,98518
2023,2023-05,C. Constitucional,Consejo constitucional,4104,De Coquimbo,De Coquimbo,La Higuera,4568
2023,2023-05,C. Constitucional,Consejo constitucional,5401,De Valparaíso,De Valparaíso,La Ligua,31511
2023,2023-05,C. Constitucional,Consejo constitucional,13112,Metropolitana de Santiago,Metropolitana de Santiago,La Pintana,135142
2023,2023-05,C. Constitucional,Consejo constitucional,13113,Metropolitana de Santiago,Metropolitana de Santiago,La Reina,89762
2023,2023-05,C. Constitucional,Consejo constitucional,4101,De Coquimbo,De Coquimbo,La Serena,192036
2023,2023-05,C. Constitucional,Consejo constitucional,14201,De los Ríos,De los Ríos,La Unión,35422
2023,2023-05,C. Constitucional,Consejo constitucional,14203,De los Ríos,De los Ríos,Lago Ranco,10186
2023,2023-05,C. Constitucional,Consejo constitucional,11102,De Aysén del General Carlos Ibáñez del Campo,De Aysén del General Carlos Ibáñez del Campo,Lago Verde,1072
2023,2023-05,C. Constitucional,Consejo constitucional,12102,De Magallanes y de la Antártica Chilena,De Magallanes y de la Antártica Chilena,Laguna Blanca,630
2023,2023-05,C. Constitucional,Consejo constitucional,8304,Del Biobío,Del Biobío,Laja,21512
2023,2023-05,C. Constitucional,Consejo constitucional,13302,Metropolitana de Santiago,Metropolitana de Santiago,Lampa,69681
2023,2023-05,C. Constitucional,Consejo constitucional,14103,De los Ríos,De los Ríos,Lanco,16831
2023,2023-05,C. Constitucional,Consejo constitucional,6107,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Las Cabras,22010
2023,2023-05,C. Constitucional,Consejo constitucional,13114,Metropolitana de Santiago,Metropolitana de Santiago,Las Condes,277969
2023,2023-05,C. Constitucional,Consejo constitucional,9108,De la Araucanía,De la Araucanía,Lautaro,35384
2023,2023-05,C. Constitucional,Consejo constitucional,8201,Del Biobío,Del Biobío,Lebu,21909
2023,2023-05,C. Constitucional,Consejo constitucional,7303,Del Maule,Del Maule,Licantén,6880
2023,2023-05,C. Constitucional,Consejo constitucional,5802,De Valparaíso,De Valparaíso,Limache,41900
2023,2023-05,C. Constitucional,Consejo constitucional,7401,Del Maule,Del Maule,Linares,83133
2023,2023-05,C. Constitucional,Consejo constitucional,6203,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Litueche,7354
2023,2023-05,C. Constitucional,Consejo constitucional,10107,De los Lagos,De los Lagos,Llanquihue,16555
2023,2023-05,C. Constitucional,Consejo constitucional,5703,De Valparaíso,De Valparaíso,Llay-Llay,21340
2023,2023-05,C. Constitucional,Consejo constitucional,13115,Metropolitana de Santiago,Metropolitana de Santiago,Lo Barnechea,88001
2023,2023-05,C. Constitucional,Consejo constitucional,13116,Metropolitana de Santiago,Metropolitana de Santiago,Lo Espejo,84709
2023,2023-05,C. Constitucional,Consejo constitucional,13117,Metropolitana de Santiago,Metropolitana de Santiago,Lo Prado,83481
2023,2023-05,C. Constitucional,Consejo constitucional,6304,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Lolol,7107
2023,2023-05,C. Constitucional,Consejo constitucional,9109,De la Araucanía,De la Araucanía,Loncoche,23751
2023,2023-05,C. Constitucional,Consejo constitucional,7403,Del Maule,Del Maule,Longaví,28390
2023,2023-05,C. Constitucional,Consejo constitucional,9205,De la Araucanía,De la Araucanía,Lonquimay,12032
2023,2023-05,C. Constitucional,Consejo constitucional,5301,De Valparaíso,De Valparaíso,Los Andes,56069
2023,2023-05,C. Constitucional,Consejo constitucional,14104,De los Ríos,De los Ríos,Los Lagos,19274
2023,2023-05,C. Constitucional,Consejo constitucional,10106,De los Lagos,De los Lagos,Los Muermos,16727
2023,2023-05,C. Constitucional,Consejo constitucional,9206,De la Araucanía,De la Araucanía,Los Sauces,7143
2023,2023-05,C. Constitucional,Consejo constitucional,4203,De Coquimbo,De Coquimbo,Los Vilos,19163
2023,2023-05,C. Constitucional,Consejo constitucional,8206,Del Biobío,Del Biobío,Los Álamos,18415
2023,2023-05,C. Constitucional,Consejo constitucional,8301,Del Biobío,Del Biobío,Los Ángeles,170364
2023,2023-05,C. Constitucional,Consejo constitucional,8106,Del Biobío,Del Biobío,Lota,45611
2023,2023-05,C. Constitucional,Consejo constitucional,9207,De la Araucanía,De la Araucanía,Lumaco,8745
2023,2023-05,C. Constitucional,Consejo constitucional,6108,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Machalí,41154
2023,2023-05,C. Constitucional,Consejo constitucional,13118,Metropolitana de Santiago,Metropolitana de Santiago,Macul,99797
2023,2023-05,C. Constitucional,Consejo constitucional,13119,Metropolitana de Santiago,Metropolitana de Santiago,Maipú,394110
2023,2023-05,C. Constitucional,Consejo constitucional,6109,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Malloa,12651
2023,2023-05,C. Constitucional,Consejo constitucional,6204,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Marchigüe,7556
2023,2023-05,C. Constitucional,Consejo constitucional,14106,De los Ríos,De los Ríos,Mariquina,19865
2023,2023-05,C. Constitucional,Consejo constitucional,2302,De Antofagasta,De Antofagasta,María Elena,5277
2023,2023-05,C. Constitucional,Consejo constitucional,13504,Metropolitana de Santiago,Metropolitana de Santiago,María Pinto,12606
2023,2023-05,C. Constitucional,Consejo constitucional,7105,Del Maule,Del Maule,Maule,28394
2023,2023-05,C. Constitucional,Consejo constitucional,10108,De los Lagos,De los Lagos,Maullín,15159
2023,2023-05,C. Constitucional,Consejo constitucional,2102,De Antofagasta,De Antofagasta,Mejillones,10301
2023,2023-05,C. Constitucional,Consejo constitucional,9110,De la Araucanía,De la Araucanía,Melipeuco,7800
2023,2023-05,C. Constitucional,Consejo constitucional,13501,Metropolitana de Santiago,Metropolitana de Santiago,Melipilla,101932
2023,2023-05,C. Constitucional,Consejo constitucional,7304,Del Maule,Del Maule,Molina,40544
2023,2023-05,C. Constitucional,Consejo constitucional,4303,De Coquimbo,De Coquimbo,Monte Patria,27917
2023,2023-05,C. Constitucional,Consejo constitucional,6110,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Mostazal,21982
2023,2023-05,C. Constitucional,Consejo constitucional,8305,Del Biobío,Del Biobío,Mulchén,26276
2023,2023-05,C. Constitucional,Consejo constitucional,14105,De los Ríos,De los Ríos,Máfil,7395
2023,2023-05,C. Constitucional,Consejo constitucional,8306,Del Biobío,Del Biobío,Nacimiento,24088
2023,2023-05,C. Constitucional,Consejo constitucional,6305,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Nancagua,15513
2023,2023-05,C. Constitucional,Consejo constitucional,12401,De Magallanes y de la Antártica Chilena,De Magallanes y de la Antártica Chilena,Natales,23372
2023,2023-05,C. Constitucional,Consejo constitucional,6205,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Navidad,7641
2023,2023-05,C. Constitucional,Consejo constitucional,8307,Del Biobío,Del Biobío,Negrete,9331
2023,2023-05,C. Constitucional,Consejo constitucional,16204,De Ñuble,De Ñuble,Ninhue,5768
2023,2023-05,C. Constitucional,Consejo constitucional,5506,De Valparaíso,De Valparaíso,Nogales,19762
2023,2023-05,C. Constitucional,Consejo constitucional,9111,De la Araucanía,De la Araucanía,Nueva Imperial,31086
2023,2023-05,C. Constitucional,Consejo constitucional,11302,De Aysén del General Carlos Ibáñez del Campo,De Aysén del General Carlos Ibáñez del Campo,O'Higgins,710
2023,2023-05,C. Constitucional,Consejo constitucional,6111,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Olivar,12784
2023,2023-05,C. Constitucional,Consejo constitucional,2202,De Antofagasta,De Antofagasta,Ollagüe,1298
2023,2023-05,C. Constitucional,Consejo constitucional,5803,De Valparaíso,De Valparaíso,Olmué,17277
2023,2023-05,C. Constitucional,Consejo constitucional,10301,De los Lagos,De los Lagos,Osorno,143718
2023,2023-05,C. Constitucional,Consejo constitucional,4301,De Coquimbo,De Coquimbo,Ovalle,93740
2023,2023-05,C. Constitucional,Consejo constitucional,13604,Metropolitana de Santiago,Metropolitana de Santiago,Padre Hurtado,52030
2023,2023-05,C. Constitucional,Consejo constitucional,9112,De la Araucanía,De la Araucanía,Padre Las Casas,61806
2023,2023-05,C. Constitucional,Consejo constitucional,4105,De Coquimbo,De Coquimbo,Paihuano,5192
2023,2023-05,C. Constitucional,Consejo constitucional,14107,De los Ríos,De los Ríos,Paillaco,19582
2023,2023-05,C. Constitucional,Consejo constitucional,13404,Metropolitana de Santiago,Metropolitana de Santiago,Paine,58500
2023,2023-05,C. Constitucional,Consejo constitucional,10404,De los Lagos,De los Lagos,Palena,2218
2023,2023-05,C. Constitucional,Consejo constitucional,6306,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Palmilla,10827
2023,2023-05,C. Constitucional,Consejo constitucional,14108,De los Ríos,De los Ríos,Panguipulli,36712
2023,2023-05,C. Constitucional,Consejo constitucional,5704,De Valparaíso,De Valparaíso,Panquehue,6710
2023,2023-05,C. Constitucional,Consejo constitucional,5403,De Valparaíso,De Valparaíso,Papudo,6681
2023,2023-05,C. Constitucional,Consejo constitucional,6206,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Paredones,7109
2023,2023-05,C. Constitucional,Consejo constitucional,7404,Del Maule,Del Maule,Parral,38548
2023,2023-05,C. Constitucional,Consejo constitucional,13121,Metropolitana de Santiago,Metropolitana de Santiago,Pedro Aguirre Cerda,88382
2023,2023-05,C. Constitucional,Consejo constitucional,7106,Del Maule,Del Maule,Pelarco,9168
2023,2023-05,C. Constitucional,Consejo constitucional,7203,Del Maule,Del Maule,Pelluhue,8034
2023,2023-05,C. Constitucional,Consejo constitucional,16105,De Ñuble,De Ñuble,Pemuco,8166
2023,2023-05,C. Constitucional,Consejo constitucional,7107,Del Maule,Del Maule,Pencahue,10151
2023,2023-05,C. Constitucional,Consejo constitucional,8107,Del Biobío,Del Biobío,Penco,42442
2023,2023-05,C. Constitucional,Consejo constitucional,6307,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Peralillo,10505
2023,2023-05,C. Constitucional,Consejo constitucional,9113,De la Araucanía,De la Araucanía,Perquenco,6839
2023,2023-05,C. Constitucional,Consejo constitucional,5404,De Valparaíso,De Valparaíso,Petorca,9296
2023,2023-05,C. Constitucional,Consejo constitucional,6112,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Peumo,12938
2023,2023-05,C. Constitucional,Consejo constitucional,13605,Metropolitana de Santiago,Metropolitana de Santiago,Peñaflor,74521
2023,2023-05,C. Constitucional,Consejo constitucional,13122,Metropolitana de Santiago,Metropolitana de Santiago,Peñalolén,188355
2023,2023-05,C. Constitucional,Consejo constitucional,1405,De Tarapacá,De Tarapacá,Pica,5481
2023,2023-05,C. Constitucional,Consejo constitucional,6113,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Pichidegua,17508
2023,2023-05,C. Constitucional,Consejo constitucional,6201,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Pichilemu,18147
2023,2023-05,C. Constitucional,Consejo constitucional,16106,De Ñuble,De Ñuble,Pinto,12034
2023,2023-05,C. Constitucional,Consejo constitucional,13202,Metropolitana de Santiago,Metropolitana de Santiago,Pirque,24665
2023,2023-05,C. Constitucional,Consejo constitucional,9114,De la Araucanía,De la Araucanía,Pitrufquén,23994
2023,2023-05,C. Constitucional,Consejo constitucional,6308,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Placilla,8430
2023,2023-05,C. Constitucional,Consejo constitucional,16205,De Ñuble,De Ñuble,Portezuelo,5583
2023,2023-05,C. Constitucional,Consejo constitucional,12301,De Magallanes y de la Antártica Chilena,De Magallanes y de la Antártica Chilena,Porvenir,5957
2023,2023-05,C. Constitucional,Consejo constitucional,1401,De Tarapacá,De Tarapacá,Pozo Almonte,11918
2023,2023-05,C. Constitucional,Consejo constitucional,12302,De Magallanes y de la Antártica Chilena,De Magallanes y de la Antártica Chilena,Primavera,974
2023,2023-05,C. Constitucional,Consejo constitucional,13123,Metropolitana de Santiago,Metropolitana de Santiago,Providencia,169333
2023,2023-05,C. Constitucional,Consejo constitucional,5105,De Valparaíso,De Valparaíso,Puchuncaví,18685
2023,2023-05,C. Constitucional,Consejo constitucional,9115,De la Araucanía,De la Araucanía,Pucón,32276
2023,2023-05,C. Constitucional,Consejo constitucional,13124,Metropolitana de Santiago,Metropolitana de Santiago,Pudahuel,172488
2023,2023-05,C. Constitucional,Consejo constitucional,13201,Metropolitana de Santiago,Metropolitana de Santiago,Puente Alto,408329
2023,2023-05,C. Constitucional,Consejo constitucional,10101,De los Lagos,De los Lagos,Puerto Montt,200219
2023,2023-05,C. Constitucional,Consejo constitucional,10302,De los Lagos,De los Lagos,Puerto Octay,9050
2023,2023-05,C. Constitucional,Consejo constitucional,10109,De los Lagos,De los Lagos,Puerto Varas,46659
2023,2023-05,C. Constitucional,Consejo constitucional,6309,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Pumanque,4233
2023,2023-05,C. Constitucional,Consejo constitucional,4304,De Coquimbo,De Coquimbo,Punitaqui,10852
2023,2023-05,C. Constitucional,Consejo constitucional,12101,De Magallanes y de la Antártica Chilena,De Magallanes y de la Antártica Chilena,Punta Arenas,121693
2023,2023-05,C. Constitucional,Consejo constitucional,10206,De los Lagos,De los Lagos,Puqueldón,4298
2023,2023-05,C. Constitucional,Consejo constitucional,10303,De los Lagos,De los Lagos,Purranque,19515
2023,2023-05,C. Constitucional,Consejo constitucional,9208,De la Araucanía,De la Araucanía,Purén,11839
2023,2023-05,C. Constitucional,Consejo constitucional,5705,De Valparaíso,De Valparaíso,Putaendo,14384
2023,2023-05,C. Constitucional,Consejo constitucional,15201,De Arica y Parinacota,De Arica y Parinacota,Putre,3911
2023,2023-05,C. Constitucional,Consejo constitucional,10304,De los Lagos,De los Lagos,Puyehue,11924
2023,2023-05,C. Constitucional,Consejo constitucional,10207,De los Lagos,De los Lagos,Queilén,5942
2023,2023-05,C. Constitucional,Consejo constitucional,10208,De los Lagos,De los Lagos,Quellón,23787
2023,2023-05,C. Constitucional,Consejo constitucional,10209,De los Lagos,De los Lagos,Quemchi,8941
2023,2023-05,C. Constitucional,Consejo constitucional,8308,Del Biobío,Del Biobío,Quilaco,4388
2023,2023-05,C. Constitucional,Consejo constitucional,13125,Metropolitana de Santiago,Metropolitana de Santiago,Quilicura,146573
2023,2023-05,C. Constitucional,Consejo constitucional,8309,Del Biobío,Del Biobío,Quilleco,9477
2023,2023-05,C. Constitucional,Consejo constitucional,5501,De Valparaíso,De Valparaíso,Quillota,77390
2023,2023-05,C. Constitucional,Consejo constitucional,16107,De Ñuble,De Ñuble,Quillón,16771
2023,2023-05,C. Constitucional,Consejo constitucional,5801,De Valparaíso,De Valparaíso,Quilpué,139758
2023,2023-05,C. Constitucional,Consejo constitucional,10210,De los Lagos,De los Lagos,Quinchao,8861
2023,2023-05,C. Constitucional,Consejo constitucional,13126,Metropolitana de Santiago,Metropolitana de Santiago,Quinta Normal,100261
2023,2023-05,C. Constitucional,Consejo constitucional,6114,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Quinta de Tilcoco,12625
2023,2023-05,C. Constitucional,Consejo constitucional,5107,De Valparaíso,De Valparaíso,Quintero,26934
2023,2023-05,C. Constitucional,Consejo constitucional,16201,De Ñuble,De Ñuble,Quirihue,10675
2023,2023-05,C. Constitucional,Consejo constitucional,6101,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Rancagua,197599
2023,2023-05,C. Constitucional,Consejo constitucional,7305,Del Maule,Del Maule,Rauco,10188
2023,2023-05,C. Constitucional,Consejo constitucional,13127,Metropolitana de Santiago,Metropolitana de Santiago,Recoleta,136576
2023,2023-05,C. Constitucional,Consejo constitucional,9209,De la Araucanía,De la Araucanía,Renaico,9717
2023,2023-05,C. Constitucional,Consejo constitucional,13128,Metropolitana de Santiago,Metropolitana de Santiago,Renca,113898
2023,2023-05,C. Constitucional,Consejo constitucional,6115,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Rengo,50168
2023,2023-05,C. Constitucional,Consejo constitucional,6116,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Requínoa,23909
2023,2023-05,C. Constitucional,Consejo constitucional,7405,Del Maule,Del Maule,Retiro,18645
2023,2023-05,C. Constitucional,Consejo constitucional,5303,De Valparaíso,De Valparaíso,Rinconada,10010
2023,2023-05,C. Constitucional,Consejo constitucional,7306,Del Maule,Del Maule,Romeral,14424
2023,2023-05,C. Constitucional,Consejo constitucional,16206,De Ñuble,De Ñuble,Ránquil,5885
2023,2023-05,C. Constitucional,Consejo constitucional,14204,De los Ríos,De los Ríos,Río Bueno,30480
2023,2023-05,C. Constitucional,Consejo constitucional,7108,Del Maule,Del Maule,Río Claro,12708
2023,2023-05,C. Constitucional,Consejo constitucional,4305,De Coquimbo,De Coquimbo,Río Hurtado,4768
2023,2023-05,C. Constitucional,Consejo constitucional,11402,De Aysén del General Carlos Ibáñez del Campo,De Aysén del General Carlos Ibáñez del Campo,Río Ibáñez,2996
2023,2023-05,C. Constitucional,Consejo constitucional,10305,De los Lagos,De los Lagos,Río Negro,13189
2023,2023-05,C. Constitucional,Consejo constitucional,12103,De Magallanes y de la Antártica Chilena,De Magallanes y de la Antártica Chilena,Río Verde,602
2023,2023-05,C. Constitucional,Consejo constitucional,9116,De la Araucanía,De la Araucanía,Saavedra,12956
2023,2023-05,C. Constitucional,Consejo constitucional,7307,Del Maule,Del Maule,Sagrada Familia,16479
2023,2023-05,C. Constitucional,Consejo constitucional,4204,De Coquimbo,De Coquimbo,Salamanca,23992
2023,2023-05,C. Constitucional,Consejo constitucional,5601,De Valparaíso,De Valparaíso,San Antonio,79469
2023,2023-05,C. Constitucional,Consejo constitucional,13401,Metropolitana de Santiago,Metropolitana de Santiago,San Bernardo,228502
2023,2023-05,C. Constitucional,Consejo constitucional,16301,De Ñuble,De Ñuble,San Carlos,47909
2023,2023-05,C. Constitucional,Consejo constitucional,7109,Del Maule,Del Maule,San Clemente,38857
2023,2023-05,C. Constitucional,Consejo constitucional,5304,De Valparaíso,De Valparaíso,San Esteban,15966
2023,2023-05,C. Constitucional,Consejo constitucional,16304,De Ñuble,De Ñuble,San Fabián,5193
2023,2023-05,C. Constitucional,Consejo constitucional,5701,De Valparaíso,De Valparaíso,San Felipe,60624
2023,2023-05,C. Constitucional,Consejo constitucional,6301,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,San Fernando,63658
2023,2023-05,C. Constitucional,Consejo constitucional,12104,De Magallanes y de la Antártica Chilena,De Magallanes y de la Antártica Chilena,San Gregorio,557
2023,2023-05,C. Constitucional,Consejo constitucional,16108,De Ñuble,De Ñuble,San Ignacio,15085
2023,2023-05,C. Constitucional,Consejo constitucional,7406,Del Maule,Del Maule,San Javier,40977
2023,2023-05,C. Constitucional,Consejo constitucional,13129,Metropolitana de Santiago,Metropolitana de Santiago,San Joaquín,79123
2023,2023-05,C. Constitucional,Consejo constitucional,13203,Metropolitana de Santiago,Metropolitana de Santiago,San José de Maipo,16115
2023,2023-05,C. Constitucional,Consejo constitucional,10306,De los Lagos,De los Lagos,San Juan de la Costa,8214
2023,2023-05,C. Constitucional,Consejo constitucional,13130,Metropolitana de Santiago,Metropolitana de Santiago,San Miguel,108749
2023,2023-05,C. Constitucional,Consejo constitucional,16305,De Ñuble,De Ñuble,San Nicolás,12346
2023,2023-05,C. Constitucional,Consejo constitucional,10307,De los Lagos,De los Lagos,San Pablo,10059
2023,2023-05,C. Constitucional,Consejo constitucional,13505,Metropolitana de Santiago,Metropolitana de Santiago,San Pedro,8804
2023,2023-05,C. Constitucional,Consejo constitucional,2203,De Antofagasta,De Antofagasta,San Pedro de Atacama,7685
2023,2023-05,C. Constitucional,Consejo constitucional,8108,Del Biobío,Del Biobío,San Pedro de la Paz,96861
2023,2023-05,C. Constitucional,Consejo constitucional,7110,Del Maule,Del Maule,San Rafael,9252
2023,2023-05,C. Constitucional,Consejo constitucional,13131,Metropolitana de Santiago,Metropolitana de Santiago,San Ramón,75954
2023,2023-05,C. Constitucional,Consejo constitucional,8310,Del Biobío,Del Biobío,San Rosendo,4133
2023,2023-05,C. Constitucional,Consejo constitucional,6117,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,San Vicente,41821
2023,2023-05,C. Constitucional,Consejo constitucional,8311,Del Biobío,Del Biobío,Santa Bárbara,13328
2023,2023-05,C. Constitucional,Consejo constitucional,6310,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Santa Cruz,32762
2023,2023-05,C. Constitucional,Consejo constitucional,8109,Del Biobío,Del Biobío,Santa Juana,13099
2023,2023-05,C. Constitucional,Consejo constitucional,5706,De Valparaíso,De Valparaíso,Santa María,12465
2023,2023-05,C. Constitucional,Consejo constitucional,13101,Metropolitana de Santiago,Metropolitana de Santiago,Santiago,350328
2023,2023-05,C. Constitucional,Consejo constitucional,5606,De Valparaíso,De Valparaíso,Santo Domingo,12851
2023,2023-05,C. Constitucional,Consejo constitucional,2103,De Antofagasta,De Antofagasta,Sierra Gorda,1935
2023,2023-05,C. Constitucional,Consejo constitucional,13601,Metropolitana de Santiago,Metropolitana de Santiago,Talagante,60317
2023,2023-05,C. Constitucional,Consejo constitucional,7101,Del Maule,Del Maule,Talca,185403
2023,2023-05,C. Constitucional,Consejo constitucional,8110,Del Biobío,Del Biobío,Talcahuano,129506
2023,2023-05,C. Constitucional,Consejo constitucional,2104,De Antofagasta,De Antofagasta,Taltal,10187
2023,2023-05,C. Constitucional,Consejo constitucional,9101,De la Araucanía,De la Araucanía,Temuco,243253
2023,2023-05,C. Constitucional,Consejo constitucional,7308,Del Maule,Del Maule,Teno,25879
2023,2023-05,C. Constitucional,Consejo constitucional,9117,De la Araucanía,De la Araucanía,Teodoro Schmidt,14187
2023,2023-05,C. Constitucional,Consejo constitucional,3103,De Atacama,De Atacama,Tierra Amarilla,12272
2023,2023-05,C. Constitucional,Consejo constitucional,13303,Metropolitana de Santiago,Metropolitana de Santiago,Tiltil,15400
2023,2023-05,C. Constitucional,Consejo constitucional,12303,De Magallanes y de la Antártica Chilena,De Magallanes y de la Antártica Chilena,Timaukel,511
2023,2023-05,C. Constitucional,Consejo constitucional,8207,Del Biobío,Del Biobío,Tirúa,8996
2023,2023-05,C. Constitucional,Consejo constitucional,2301,De Antofagasta,De Antofagasta,Tocopilla,21520
2023,2023-05,C. Constitucional,Consejo constitucional,9118,De la Araucanía,De la Araucanía,Toltén,10372
2023,2023-05,C. Constitucional,Consejo constitucional,8111,Del Biobío,Del Biobío,Tomé,50179
2023,2023-05,C. Constitucional,Consejo constitucional,12402,De Magallanes y de la Antártica Chilena,De Magallanes y de la Antártica Chilena,Torres del Paine,1373
2023,2023-05,C. Constitucional,Consejo constitucional,11303,De Aysén del General Carlos Ibáñez del Campo,De Aysén del General Carlos Ibáñez del Campo,Tortel,547
2023,2023-05,C. Constitucional,Consejo constitucional,9210,De la Araucanía,De la Araucanía,Traiguén,17877
2023,2023-05,C. Constitucional,Consejo constitucional,16207,De Ñuble,De Ñuble,Trehuaco,5901
2023,2023-05,C. Constitucional,Consejo constitucional,8312,Del Biobío,Del Biobío,Tucapel,13690
2023,2023-05,C. Constitucional,Consejo constitucional,14101,De los Ríos,De los Ríos,Valdivia,143779
2023,2023-05,C. Constitucional,Consejo constitucional,3301,De Atacama,De Atacama,Vallenar,45740
2023,2023-05,C. Constitucional,Consejo constitucional,5101,De Valparaíso,De Valparaíso,Valparaíso,283509
2023,2023-05,C. Constitucional,Consejo constitucional,7309,Del Maule,Del Maule,Vichuquén,4886
2023,2023-05,C. Constitucional,Consejo constitucional,9211,De la Araucanía,De la Araucanía,Victoria,32006
2023,2023-05,C. Constitucional,Consejo constitucional,4106,De Coquimbo,De Coquimbo,Vicuña,24273
2023,2023-05,C. Constitucional,Consejo constitucional,9119,De la Araucanía,De la Araucanía,Vilcún,25547
2023,2023-05,C. Constitucional,Consejo constitucional,7407,Del Maule,Del Maule,Villa Alegre,14480
2023,2023-05,C. Constitucional,Consejo constitucional,5804,De Valparaíso,De Valparaíso,Villa Alemana,106663
2023,2023-05,C. Constitucional,Consejo constitucional,9120,De la Araucanía,De la Araucanía,Villarrica,61069
2023,2023-05,C. Constitucional,Consejo constitucional,13132,Metropolitana de Santiago,Metropolitana de Santiago,Vitacura,87138
2023,2023-05,C. Constitucional,Consejo constitucional,5109,De Valparaíso,De Valparaíso,Viña del Mar,306860
2023,2023-05,C. Constitucional,Consejo constitucional,7408,Del Maule,Del Maule,Yerbas Buenas,16049
2023,2023-05,C. Constitucional,Consejo constitucional,8313,Del Biobío,Del Biobío,Yumbel,20618
2023,2023-05,C. Constitucional,Consejo constitucional,16109,De Ñuble,De Ñuble,Yungay,16768
2023,2023-05,C. Constitucional,Consejo constitucional,5405,De Valparaíso,De Valparaíso,Zapallar,9625
2023,2023-05,C. Constitucional,Consejo constitucional,16303,De Ñuble,De Ñuble,Ñiquén,11119
2023,2023-05,C. Constitucional,Consejo constitucional,13120,Metropolitana de Santiago,Metropolitana de Santiago,Ñuñoa,203572
2023,2023-12,Plebiscito,Plebiscito constitucional,5602,De Valparaíso,De Valparaíso,Algarrobo,16768
2023,2023-12,Plebiscito,Plebiscito constitucional,13502,Metropolitana de Santiago,Metropolitana de Santiago,Alhué,6193
2023,2023-12,Plebiscito,Plebiscito constitucional,8314,Del Biobío,Del Biobío,Alto Biobío,5472
2023,2023-12,Plebiscito,Plebiscito constitucional,1107,De Tarapacá,De Tarapacá,Alto Hospicio,67277
2023,2023-12,Plebiscito,Plebiscito constitucional,3302,De Atacama,De Atacama,Alto del Carmen,4834
2023,2023-12,Plebiscito,Plebiscito constitucional,10202,De los Lagos,De los Lagos,Ancud,38410
2023,2023-12,Plebiscito,Plebiscito constitucional,4103,De Coquimbo,De Coquimbo,Andacollo,11211
2023,2023-12,Plebiscito,Plebiscito constitucional,9201,De la Araucanía,De la Araucanía,Angol,46964
2023,2023-12,Plebiscito,Plebiscito constitucional,2101,De Antofagasta,De Antofagasta,Antofagasta,298786
2023,2023-12,Plebiscito,Plebiscito constitucional,8302,Del Biobío,Del Biobío,Antuco,4550
2023,2023-12,Plebiscito,Plebiscito constitucional,12202,De Magallanes y de la Antártica Chilena,De Magallanes y de la Antártica Chilena,Antártica,146
2023,2023-12,Plebiscito,Plebiscito constitucional,8202,Del Biobío,Del Biobío,Arauco,31590
2023,2023-12,Plebiscito,Plebiscito constitucional,15101,De Arica y Parinacota,De Arica y Parinacota,Arica,185402
